,ID,Grade,Term_GPA,Course,Name,Age,Attendance,Gender,Latino,Race,Professor,ZIP,LAT,LNG,id
2388,2017000075,2.7,0.0,MTH 105,Introduction to Statistics,20,100%,3,Yes,1,Helen Lee,85364,32.702259999999995,-114.65801299999998,34
2389,2017000076,0.7,0.69,BIO 105,Introductory Biology I and LAB,24,77.78%,2,Yes,0,Geoff Bray,92530,33.649528000000004,-117.376774,31
2390,2017000076,0.0,0.69,CHE 105,General Chemistry I and LAB,24,100%,2,Yes,0,Geoff Bray,92530,33.649528000000004,-117.376774,31
2391,2017000076,2.3,0.69,KIN 100,Fundamentals of Nutrition,24,69.23%,2,Yes,0,Jessica Rodriguez,92530,33.649528000000004,-117.376774,40
2392,2017000076,0.0,0.69,MTH 100,College Algebra,24,70%,2,Yes,0,Dan Marino,92530,33.649528000000004,-117.376774,16
2394,2017000076,0.0,0.0,INT 210,Western Civilization &amp; the Formation of Christendom,24,97.83%,2,Yes,0,David Williams,92530,33.649528000000004,-117.376774,20
2395,2017000076,0.0,0.0,KIN 275,Fundamentals of Strength &amp; Conditioning &amp; Ex Prescription,24,62.50%,2,Yes,0,Nick Szyndlar,92530,33.649528000000004,-117.376774,77
2396,2017000076,0.0,0.0,THE 105,New Testament,24,0%,2,Yes,0,Josiah Trenham,92530,33.649528000000004,-117.376774,52
2397,2017000076,0.0,0.0,WRI 105,College Composition II,24,40.48%,2,Yes,0,Bethany Getz,92530,33.649528000000004,-117.376774,10
2398,2017000077,3.7,3.8,KIN 100,Fundamentals of Nutrition,25,96.15%,3,No,1,Jessica Rodriguez,92508,33.891133,-117.32674899999999,40
2400,2017000077,4.0,3.8,HIS 100,Introduction to Historical Study,25,100%,3,No,1,David Williams,92508,33.891133,-117.32674899999999,20
2401,2017000077,4.0,3.8,HIS 300,Historians &amp; Historiography: Ancient &amp; Modern,25,100%,3,No,1,David Williams,92508,33.891133,-117.32674899999999,20
2402,2017000077,3.3,3.8,INT 300,Ethics,25,96.43%,3,No,1,Garrett Miller,92508,33.891133,-117.32674899999999,29
2403,2017000077,4.0,3.8,THE 100,Orthodox Christianity,25,96.55%,3,No,1,Robert Fortuin,92508,33.891133,-117.32674899999999,83
2404,2017000077,4.0,3.14,HIS 305,Special Topics in Western History to 1700,25,100%,3,No,1,David Williams,92508,33.891133,-117.32674899999999,20
2405,2017000077,3.7,3.14,HIS 310,Non-Western History &amp; Geography to 1900,25,100%,3,No,1,David Williams,92508,33.891133,-117.32674899999999,20
2406,2017000077,3.3,3.14,HUM 305,Literature in History,25,96.43%,3,No,1,Evan Getz,92508,33.891133,-117.32674899999999,25
2407,2017000077,2.7,3.14,INT 310,Modern European Thought &amp; Culture,25,93.75%,3,No,1,Gaelan Gilbert,92508,33.891133,-117.32674899999999,28
2409,2017000077,2.0,3.14,THE 105,New Testament,25,0%,3,No,1,Josiah Trenham,92508,33.891133,-117.32674899999999,52
2410,2017000077,4.0,3.79,HIS 315,The Twentieth Century,25,100%,3,No,1,David Williams,92508,33.891133,-117.32674899999999,20
2411,2017000077,3.3,3.79,HUM 300,Philosophy of Religion,25,90.70%,3,No,1,Garrett Miller,92508,33.891133,-117.32674899999999,29
2412,2017000077,4.0,3.79,HUM 310,"Word, Image, Song",25,100%,3,No,1,David Williams,92508,33.891133,-117.32674899999999,20
2413,2017000077,4.0,3.79,Chapel,Chapel,25,96.97%,3,No,1,John Reimann,92508,33.891133,-117.32674899999999,46
2414,2017000077,4.0,3.79,HUM 498,Capstone I: Research in Humanities,25,92.86%,3,No,1,Mark Harrison,92508,33.891133,-117.32674899999999,62
2415,2017000077,3.7,3.79,KIN 150,Intro to Athletic Training,25,90.70%,3,No,1,Josh Koeplin-Day,92508,33.891133,-117.32674899999999,51
2416,2017000077,0.0,0.0,KIN 300,Applied Kinesiology,25,100%,3,No,1,Nick Szyndlar,92508,33.891133,-117.32674899999999,77
2417,2017000077,0.0,0.0,HUM 499,Capstone Project II: Thesis Writing/Portfolio,25,0%,3,No,1,David Williams,92508,33.891133,-117.32674899999999,20
2418,2017000077,4.0,0.0,Chapel,Chapel,25,0%,3,No,1,John Reimann,92508,33.891133,-117.32674899999999,46
2419,2017000078,3.3,2.8,ASL 100,American Sign Language I,21,91.67%,3,No,1,Rebecca Coleman,92544,33.648169,-116.89530800000001,82
2420,2017000078,2.3,2.8,BIO 105,Introductory Biology I and LAB,21,100%,3,No,1,Geoff Bray,92544,33.648169,-116.89530800000001,31
2421,2017000078,1.3,2.8,CHE 105,General Chemistry I and LAB,21,100%,3,No,1,Geoff Bray,92544,33.648169,-116.89530800000001,31
2424,2017000078,3.3,3.01,ASL 105,American Sign Language II,21,80%,3,No,1,Rebecca Coleman,92544,33.648169,-116.89530800000001,82
2425,2017000078,2.0,3.01,BIO 110,Introductory Biology II and LAB,21,57.14%,3,No,1,Geoff Bray,92544,33.648169,-116.89530800000001,31
2426,2017000078,3.3,3.01,INT 110,Critical Reasoning,21,65.91%,3,No,1,Garrett Miller,92544,33.648169,-116.89530800000001,29
2427,2017000078,3.7,3.01,MTH 110,Calculus I,21,65.79%,3,No,1,Evan Getz,92544,33.648169,-116.89530800000001,25
2429,2017000078,2.3,2.87,ECO 100,Introduction to Economics,21,67.65%,3,No,1,Thomas Smith,92544,33.648169,-116.89530800000001,89
2430,2017000078,4.0,2.87,INT 200,Classical Rhetoric,21,51.61%,3,No,1,Evan Getz,92544,33.648169,-116.89530800000001,25
2431,2017000078,2.3,2.87,BIO 305,Human Physiology &amp; Anatomy I,21,65.91%,3,No,1,Brady Rice,92544,33.648169,-116.89530800000001,11
2432,2017000078,0.0,2.87,BIO 425,Cell Biology,21,75%,3,No,1,Gor Sarkisyan,92544,33.648169,-116.89530800000001,33
2433,2017000078,0.0,0.0,INT 210,Western Civilization &amp; the Formation of Christendom,21,100%,3,No,1,David Williams,92544,33.648169,-116.89530800000001,20
2434,2017000078,0.0,0.0,BIO 310,Human Physiology and Anatomy II,21,66.67%,3,No,1,Joseph Moon,92544,33.648169,-116.89530800000001,49
2435,2017000079,0.0,0.0,BIO 105,Introductory Biology I and LAB,20,0%,2,No,1,Geoff Bray,92037,32.856347,-117.25005800000001,31
2436,2017000079,0.0,0.0,CHE 105,General Chemistry I and LAB,20,0%,2,No,1,Geoff Bray,92037,32.856347,-117.25005800000001,31
2437,2017000079,0.0,0.0,INT 100,Interdisciplinary Studies,20,0%,2,No,1,Gaelan Gilbert,92037,32.856347,-117.25005800000001,28
2438,2017000079,0.0,0.0,WRI 100,College Composition I,20,0%,2,No,1,Bethany Getz,92037,32.856347,-117.25005800000001,10
2439,2017000080,3.7,3.42,ECO 100,Introduction to Economics,21,100%,3,Yes,0,Darijo Banjac,92582,33.807607,-117.01516299999999,17
2440,2017000080,4.0,3.42,HIS 100,Introduction to Historical Study,21,92.31%,3,Yes,0,David Williams,92582,33.807607,-117.01516299999999,20
2441,2017000080,3.0,3.42,KIN 100,Fundamentals of Nutrition,21,96.15%,3,Yes,0,Jessica Rodriguez,92582,33.807607,-117.01516299999999,40
2442,2017000080,3.7,3.42,LIT 200,Intro to Literature &amp; Creative Writing,21,93.33%,3,Yes,0,Gaelan Gilbert,92582,33.807607,-117.01516299999999,28
2443,2017000080,2.7,3.42,MTH 100,College Algebra,21,76.67%,3,Yes,0,Dan Marino,92582,33.807607,-117.01516299999999,16
2445,2017000080,3.7,3.46,HIS 305,Special Topics in Western History to 1700,21,100%,3,Yes,0,David Williams,92582,33.807607,-117.01516299999999,20
2446,2017000080,3.3,3.46,HIS 310,Non-Western History &amp; Geography to 1900,21,97.83%,3,Yes,0,David Williams,92582,33.807607,-117.01516299999999,20
2447,2017000080,4.0,3.46,INT 210,Western Civilization &amp; the Formation of Christendom,21,97.83%,3,Yes,0,David Williams,92582,33.807607,-117.01516299999999,20
2448,2017000080,4.0,3.46,MUS 200,Intro to Music Listening and Performance,21,100%,3,Yes,0,Nancy Gilbert,92582,33.807607,-117.01516299999999,72
2450,2017000080,2.3,3.46,THE 105,New Testament,21,0%,3,Yes,0,Josiah Trenham,92582,33.807607,-117.01516299999999,52
2451,2017000080,3.7,3.57,HUM 300,Philosophy of Religion,21,88.37%,3,Yes,0,Garrett Miller,92582,33.807607,-117.01516299999999,29
2452,2017000080,2.7,3.57,INT 200,Classical Rhetoric,21,86.67%,3,Yes,0,Evan Getz,92582,33.807607,-117.01516299999999,25
2453,2017000080,3.0,3.57,INT 300,Ethics,21,75%,3,Yes,0,Garrett Miller,92582,33.807607,-117.01516299999999,29
2454,2017000080,4.0,3.57,HIS 300,Historians &amp; Historiography: Ancient &amp; Modern,21,96.30%,3,Yes,0,David Williams,92582,33.807607,-117.01516299999999,20
2455,2017000080,4.0,3.57,Chapel,Chapel,21,96.97%,3,Yes,0,John Reimann,92582,33.807607,-117.01516299999999,46
2456,2017000080,4.0,3.57,HIS 315,The Twentieth Century,21,96.55%,3,Yes,0,David Williams,92582,33.807607,-117.01516299999999,20
2457,2017000080,4.0,3.57,HUM 310,"Word, Image, Song",21,96.55%,3,Yes,0,David Williams,92582,33.807607,-117.01516299999999,20
2458,2017000080,0.0,0.0,HIS 400,Special Topics in Modern History,21,100%,3,Yes,0,David Williams,92582,33.807607,-117.01516299999999,20
2459,2017000080,4.0,0.0,HUM 305,Literature in History,21,100%,3,Yes,0,Bethany Getz,92582,33.807607,-117.01516299999999,10
2460,2017000080,0.0,0.0,HUM 498,Capstone I: Research in Humanities,21,0%,3,Yes,0,David Williams,92582,33.807607,-117.01516299999999,20
2461,2017000080,4.0,0.0,THE 100,Orthodox Christianity,21,0%,3,Yes,0,Robert Fortuin,92582,33.807607,-117.01516299999999,83
2462,2017000080,4.0,0.0,Chapel,Chapel,21,0%,3,Yes,0,John Reimann,92582,33.807607,-117.01516299999999,46
2463,2017000080,4.0,0.0,INT 310,Modern European Thought &amp; Culture,21,100%,3,Yes,0,Garrett Miller,92582,33.807607,-117.01516299999999,29
2464,2017000081,1.0,1.69,CHE 105,General Chemistry I and LAB,20,100%,3,Yes,4,Geoff Bray,92544,33.648169,-116.89530800000001,31
2466,2017000081,0.7,1.69,BIO 105,Introductory Biology I and LAB,20,100%,3,Yes,4,Geoff Bray,92544,33.648169,-116.89530800000001,31
2467,2017000081,3.7,1.69,COM 105,Oral Communication,20,90.32%,3,Yes,4,Jim Getman,92544,33.648169,-116.89530800000001,41
2468,2017000081,1.7,1.69,INT 100,Interdisciplinary Studies,20,84.62%,3,Yes,4,Gaelan Gilbert,92544,33.648169,-116.89530800000001,28
2469,2017000081,1.0,1.69,MTH 100,College Algebra,20,73.33%,3,Yes,4,Dan Marino,92544,33.648169,-116.89530800000001,16
2470,2017000081,2.7,2.4,INT 110,Critical Reasoning,20,84.09%,3,Yes,4,Garrett Miller,92544,33.648169,-116.89530800000001,29
2471,2017000081,3.3,2.4,KIN 100,Fundamentals of Nutrition,20,85.71%,3,Yes,4,Jessica Rodriguez,92544,33.648169,-116.89530800000001,40
2473,2017000081,2.3,2.4,KIN 360,Health Concepts &amp; Disease Prevention,20,90%,3,Yes,4,Jessica Rodriguez,92544,33.648169,-116.89530800000001,40
2474,2017000081,1.3,2.4,THE 105,New Testament,20,0%,3,Yes,4,Josiah Trenham,92544,33.648169,-116.89530800000001,52
2475,2017000082,4.0,3.2,INT 200,Classical Rhetoric,21,100%,2,Yes,0,Evan Getz,92508,33.891133,-117.32674899999999,25
2476,2017000082,3.0,3.2,MGT 100,Foundations of Management,21,100%,2,Yes,0,Alyssa Ramos,92508,33.891133,-117.32674899999999,4
2477,2017000082,2.0,3.2,MGT 210,Quantitative Business Analysis,21,100%,2,Yes,0,Christos Korgan,92508,33.891133,-117.32674899999999,15
2478,2017000082,3.3,3.2,THE 100,Orthodox Christianity,21,100%,2,Yes,0,Robert Fortuin,92508,33.891133,-117.32674899999999,83
2479,2017000082,3.7,3.2,WRI 100,College Composition I,21,92.59%,2,Yes,0,Bethany Getz,92508,33.891133,-117.32674899999999,10
2481,2017000082,2.3,2.92,BUS 310,Leadership and Business Ethics,21,97.06%,2,Yes,0,John Dempsey,92508,33.891133,-117.32674899999999,44
2482,2017000082,2.0,2.92,ECO 110,Microeconomics,21,100%,2,Yes,0,Nemanja Selezan,92508,33.891133,-117.32674899999999,76
2483,2017000082,4.0,2.92,INT 110,Critical Reasoning,21,93.18%,2,Yes,0,Garrett Miller,92508,33.891133,-117.32674899999999,29
2484,2017000082,4.0,2.92,MGT 315,Organizational Behavior,21,90.20%,2,Yes,0,Thomas Smith,92508,33.891133,-117.32674899999999,89
2485,2017000082,2.3,2.92,MTH 100,College Algebra,21,96.67%,2,Yes,0,Kelly DeGrassie,92508,33.891133,-117.32674899999999,57
2487,2017000082,4.0,3.35,Chapel,Chapel,21,96.97%,2,Yes,0,John Reimann,92508,33.891133,-117.32674899999999,46
2488,2017000082,2.7,3.35,BIO 100,Natural World: Biology,21,83.87%,2,Yes,0,Nick Szyndlar,92508,33.891133,-117.32674899999999,77
2489,2017000082,3.7,3.35,LIT 200,Intro to Literature &amp; Creative Writing,21,96.30%,2,Yes,0,Bethany Getz,92508,33.891133,-117.32674899999999,10
2490,2017000082,4.0,3.35,WRI 105,College Composition II,21,100%,2,Yes,0,Bethany Getz,92508,33.891133,-117.32674899999999,10
2491,2017000082,3.0,3.35,COM 105,Oral Communication,21,96%,2,Yes,0,Jim Getman,92508,33.891133,-117.32674899999999,41
2492,2017000082,1.0,0.0,HUM 305,Literature in History,21,100%,2,Yes,0,Bethany Getz,92508,33.891133,-117.32674899999999,10
2493,2017000082,0.0,0.0,INT 310,Modern European Thought &amp; Culture,21,100%,2,Yes,0,Garrett Miller,92508,33.891133,-117.32674899999999,29
2494,2017000082,1.7,0.0,LIT 305,British Literature: Donne to Modernism,21,100%,2,Yes,0,Bethany Getz,92508,33.891133,-117.32674899999999,10
2495,2017000082,3.0,0.0,LIT 310,Golden Age of Russian Literature,21,100%,2,Yes,0,Bethany Getz,92508,33.891133,-117.32674899999999,10
2496,2017000082,4.0,0.0,Chapel,Chapel,21,0%,2,Yes,0,John Reimann,92508,33.891133,-117.32674899999999,46
2497,2017000083,1.7,2.88,BIO 105,Introductory Biology I and LAB,21,88.89%,3,Yes,0,Geoff Bray,92582,33.807607,-117.01516299999999,31
2498,2017000083,2.7,2.88,COM 105,Oral Communication,21,83.87%,3,Yes,0,Jim Getman,92582,33.807607,-117.01516299999999,41
2499,2017000083,2.7,2.88,INT 200,Classical Rhetoric,21,70.37%,3,Yes,0,Evan Getz,92582,33.807607,-117.01516299999999,25
2500,2017000083,4.0,2.88,MTH 110,Calculus I,21,91.30%,3,Yes,0,Michael Reedy,92582,33.807607,-117.01516299999999,67
2501,2017000083,3.7,2.88,THE 100,Orthodox Christianity,21,93.10%,3,Yes,0,Robert Fortuin,92582,33.807607,-117.01516299999999,83
2503,2017000083,2.0,1.38,BIO 110,Introductory Biology II and LAB,21,71.43%,3,Yes,0,Geoff Bray,92582,33.807607,-117.01516299999999,31
2504,2017000083,0.7,1.38,CHE 110,General Chemistry II and LAB,21,0%,3,Yes,0,Geoff Bray,92582,33.807607,-117.01516299999999,31
2505,2017000083,2.0,1.38,INT 210,Western Civilization &amp; the Formation of Christendom,21,95.65%,3,Yes,0,David Williams,92582,33.807607,-117.01516299999999,20
2506,2017000083,0.0,1.38,MTH 210,Calculus II,21,48.15%,3,Yes,0,Evan Getz,92582,33.807607,-117.01516299999999,25
2508,2017000083,1.3,1.38,THE 105,New Testament,21,0%,3,Yes,0,Josiah Trenham,92582,33.807607,-117.01516299999999,52
2509,2017000083,1.3,1.89,BIO 305,Human Physiology &amp; Anatomy I,21,70.45%,3,Yes,0,Brady Rice,92582,33.807607,-117.01516299999999,11
2510,2017000083,3.0,1.89,ECO 100,Introduction to Economics,21,85.29%,3,Yes,0,Thomas Smith,92582,33.807607,-117.01516299999999,89
2511,2017000083,1.7,1.89,INT 300,Ethics,21,93.48%,3,Yes,0,Garrett Miller,92582,33.807607,-117.01516299999999,29
2512,2017000083,1.7,1.89,PHY 105,Physics I and LAB,21,83.78%,3,Yes,0,Kelly DeGrassie,92582,33.807607,-117.01516299999999,57
2513,2017000083,1.7,1.89,KIN 110,Weight Training,21,0%,3,Yes,0,Alyssa Ramos,92582,33.807607,-117.01516299999999,4
2514,2017000083,0.0,0.0,BIO 225,Genetics and Genomes,21,100%,3,Yes,0,Lusine Abgaryan,92582,33.807607,-117.01516299999999,60
2515,2017000083,0.0,0.0,SPA 105,Spanish II,21,60%,3,Yes,0,David Orozco,92582,33.807607,-117.01516299999999,19
2516,2017000083,0.0,0.0,INT 310,Modern European Thought &amp; Culture,21,0%,3,Yes,0,Evan Getz,92582,33.807607,-117.01516299999999,25
2519,2017000084,0.0,1.59,CHE 105,General Chemistry I and LAB,23,100%,2,No,1,Geoff Bray,85305,33.531745,-112.25609299999999,31
2520,2017000084,2.7,1.59,KIN 150,Intro to Athletic Training,23,86.21%,2,No,1,Josh Koeplin-Day,85305,33.531745,-112.25609299999999,51
2521,2017000084,3.0,1.59,KIN 200,Introduction to Kinesiology,23,84.62%,2,No,1,Jessica Rodriguez,85305,33.531745,-112.25609299999999,40
2522,2017000084,1.3,1.59,BIO 105,Introductory Biology I and LAB,23,100%,2,No,1,Geoff Bray,85305,33.531745,-112.25609299999999,31
2523,2017000084,1.7,2.08,PSY 330,Developmental Psychology,23,97.06%,2,No,1,Mili Metz,85305,33.531745,-112.25609299999999,70
2524,2017000084,1.3,2.08,THE 105,New Testament,23,0%,2,No,1,Josiah Trenham,85305,33.531745,-112.25609299999999,52
2526,2017000084,2.3,2.08,KIN 275,Fundamentals of Strength &amp; Conditioning &amp; Ex Prescription,23,93.75%,2,No,1,Nick Szyndlar,85305,33.531745,-112.25609299999999,77
2527,2017000084,3.0,2.08,KIN 100,Fundamentals of Nutrition,23,83.33%,2,No,1,Jessica Rodriguez,85305,33.531745,-112.25609299999999,40
2528,2017000085,1.0,3.0,BIO 100,Natural World: Biology,19,100%,2,No,2,Geoff Bray,92126,32.908449,-117.14138,31
2529,2017000085,3.3,3.0,INT 100,Interdisciplinary Studies,19,84.62%,2,No,2,Gaelan Gilbert,92126,32.908449,-117.14138,28
2530,2017000085,3.7,3.0,MGT 100,Foundations of Management,19,86.67%,2,No,2,Alyssa Ramos,92126,32.908449,-117.14138,4
2531,2017000085,3.7,3.0,THE 100,Orthodox Christianity,19,79.31%,2,No,2,Robert Fortuin,92126,32.908449,-117.14138,83
2532,2017000085,3.3,3.0,WRI 100,College Composition I,19,81.48%,2,No,2,Bethany Getz,92126,32.908449,-117.14138,10
2534,2017000085,1.7,2.35,INT 110,Critical Reasoning,19,70.45%,2,No,2,Garrett Miller,92126,32.908449,-117.14138,29
2535,2017000085,2.7,2.35,MGT 315,Organizational Behavior,19,50.98%,2,No,2,Thomas Smith,92126,32.908449,-117.14138,89
2536,2017000085,2.3,2.35,MTH 100,College Algebra,19,76.67%,2,No,2,Kelly DeGrassie,92126,32.908449,-117.14138,57
2537,2017000085,2.7,2.35,WRI 105,College Composition II,19,57.14%,2,No,2,Bethany Getz,92126,32.908449,-117.14138,10
2539,2017000085,1.3,2.18,ACC 220,Financial Accounting,19,76.67%,2,No,2,Pete Boukouzis,92126,32.908449,-117.14138,79
2540,2017000085,3.0,2.18,ECO 115,Macroeconomics,19,88.24%,2,No,2,Thomas Smith,92126,32.908449,-117.14138,89
2541,2017000085,1.7,2.18,INT 200,Classical Rhetoric,19,76.67%,2,No,2,Evan Getz,92126,32.908449,-117.14138,25
2542,2017000085,2.7,2.18,MKT 260,Principles of Marketing,19,82.35%,2,No,2,Diana Sifford,92126,32.908449,-117.14138,22
2543,2017000085,0.0,0.0,ACC 230,Managerial Accounting,19,83.33%,2,No,2,Pete Boukouzis,92126,32.908449,-117.14138,79
2544,2017000085,4.0,0.0,ECO 110,Microeconomics,19,83.33%,2,No,2,Bari Berman,92126,32.908449,-117.14138,9
2545,2017000085,0.0,0.0,INT 210,Western Civilization &amp; the Formation of Christendom,19,100%,2,No,2,David Williams,92126,32.908449,-117.14138,20
2546,2017000085,0.0,0.0,MGT 270,Management Information Systems,19,50%,2,No,2,Jim Getman,92126,32.908449,-117.14138,41
2547,2017000085,4.0,0.0,Chapel,Chapel,19,0%,2,No,2,John Reimann,92126,32.908449,-117.14138,46
2548,2017000085,3.7,0.0,MTH 105,Introduction to Statistics,19,66.67%,2,No,2,Helen Lee,92126,32.908449,-117.14138,34
2549,2017000086,4.0,3.95,BIO 105,Introductory Biology I and LAB,23,100%,2,No,5,Geoff Bray,92562,33.547613,-117.34403999999999,31
2550,2017000086,3.7,3.95,KIN 100,Fundamentals of Nutrition,23,92.31%,2,No,5,Jessica Rodriguez,92562,33.547613,-117.34403999999999,40
2552,2017000086,4.0,3.95,KIN 150,Intro to Athletic Training,23,89.66%,2,No,5,Josh Koeplin-Day,92562,33.547613,-117.34403999999999,51
2553,2017000086,4.0,3.95,KIN 200,Introduction to Kinesiology,23,92.31%,2,No,5,Jessica Rodriguez,92562,33.547613,-117.34403999999999,40
2554,2017000086,4.0,3.95,CHE 105,General Chemistry I and LAB,23,100%,2,No,5,Geoff Bray,92562,33.547613,-117.34403999999999,31
2555,2017000086,3.3,3.46,BIO 110,Introductory Biology II and LAB,23,71.43%,2,No,5,Geoff Bray,92562,33.547613,-117.34403999999999,31
2556,2017000086,4.0,3.46,CHE 110,General Chemistry II and LAB,23,0%,2,No,5,Geoff Bray,92562,33.547613,-117.34403999999999,31
2557,2017000086,3.7,3.46,KIN 300,Applied Kinesiology,23,100%,2,No,5,Nick Szyndlar,92562,33.547613,-117.34403999999999,77
2558,2017000086,2.7,3.46,THE 105,New Testament,23,0%,2,No,5,Josiah Trenham,92562,33.547613,-117.34403999999999,52
2559,2017000086,3.3,3.68,KIN 325,Motor Control &amp; Learning,23,90%,2,No,5,Jessica Rodriguez,92562,33.547613,-117.34403999999999,40
2560,2017000086,3.3,3.68,KIN 350,Measurments and Evaluation in Kinesiology,23,72.73%,2,No,5,Michael Massis,92562,33.547613,-117.34403999999999,66
2561,2017000086,4.0,3.68,INT 200,Classical Rhetoric,23,77.42%,2,No,5,Evan Getz,92562,33.547613,-117.34403999999999,25
2562,2017000086,4.0,3.68,PHY 105,Physics I and LAB,23,91.89%,2,No,5,Kelly DeGrassie,92562,33.547613,-117.34403999999999,57
2564,2017000086,0.0,0.0,CHE 315,Inorganic Chemistry,23,100%,2,No,5,Gor Sarkisyan,92562,33.547613,-117.34403999999999,33
2566,2017000087,4.0,3.74,INT 300,Ethics,21,85.71%,2,No,1,Garrett Miller,91942,32.777999,-117.021511,29
2567,2017000087,3.3,3.74,BIO 100,Natural World: Biology,21,100%,2,No,1,Geoff Bray,91942,32.777999,-117.021511,31
2568,2017000087,3.7,3.74,ECO 115,Principles of Macroeconomics,21,93.75%,2,No,1,Thomas Smith,91942,32.777999,-117.021511,89
2569,2017000087,3.7,3.74,MGT 100,Foundations of Management,21,96.67%,2,No,1,Alyssa Ramos,91942,32.777999,-117.021511,4
2570,2017000087,4.0,3.74,THE 100,Orthodox Christianity,21,96.55%,2,No,1,Robert Fortuin,91942,32.777999,-117.021511,83
2571,2017000087,3.0,2.94,ECO 110,Microeconomics,21,100%,2,No,1,Nemanja Selezan,91942,32.777999,-117.021511,76
2572,2017000087,2.7,2.94,INT 310,Modern European Thought &amp; Culture,21,87.50%,2,No,1,Gaelan Gilbert,91942,32.777999,-117.021511,28
2573,2017000087,3.3,2.94,MTH 100,College Algebra,21,100%,2,No,1,Kelly DeGrassie,91942,32.777999,-117.021511,57
2574,2017000087,2.0,2.94,THE 105,New Testament,21,0%,2,No,1,Josiah Trenham,91942,32.777999,-117.021511,52
2576,2017000087,3.7,2.94,MGT 315,Organizational Behavior,21,84.31%,2,No,1,Thomas Smith,91942,32.777999,-117.021511,89
2577,2017000087,2.3,3.0,ACC 220,Financial Accounting,21,93.33%,2,No,1,Pete Boukouzis,91942,32.777999,-117.021511,79
